TAG	DESCRIPTION	SIGNAL TYPE	CHASSIS &SLOT No	Channel. No.	Signal	MODULE	CONNECTION BOARD	CB TERM.	DEVICE LOCATION	DEVICE TAG	WIRE COLOUR	WIRE TYPE	WIRE NUMBER	TERMINAL BLOCK	TERM. No.	Loop Type	REV.
B10E-PS-FNFLT-01	Himax Fan Fault	24Vdc	007	1	S1+	X-DI 32 05	X-CB 005 01	1a	LOGIC SOLVER	B10E-PS-FAN-01	Red	0.5mm² H05Z-K	007/S1+	FAN-0	8	DI2	0
					DI1+			1b			Grey	0.5mm² H05Z-K	007/DI1+	FAN-0	9
B10E-PS-IOC-01:SYSTEMP	Rack Internal Temperature Alarm	24Vdc	007	2	S2+	X-DI 32 05	X-CB 005 01	2a	LOGIC SOLVER	B10E-PS-STAT-1	Red	0.5mm² H05Z-K	007/S2+	STAT-1	3	DI2	0
					DI2+			2b			Grey	0.5mm² H05Z-K	007/DI2+	STAT-1	5
B10E-PS-PSU-01:A1:FAULT	24VDC PSU A1 Fault	24Vdc	007	3	S3+	X-DI 32 05	X-CB 005 01	3a	LOGIC SOLVER	B10E-PS-PSU-01:A1	Red	0.5mm² H05Z-K	007/S3+	PSU-A1	13	DI2	0
					DI3+			3b			Grey	0.5mm² H05Z-K	007/DI3+	PSU-A1	14
B10E-PS-PSU-01:A2:FAULT	24VDC PSU A2 Fault	24Vdc	007	4	S4+	X-DI 32 05	X-CB 005 01	4a	LOGIC SOLVER	B10E-PS-PSU-01:A2	Red	0.5mm² H05Z-K	007/S4+	PSU-A2	13	DI2	0
					DI4+			4b			Grey	0.5mm² H05Z-K	007/DI4+	PSU-A2	14
B10E-PS-PSU-01:A3:FAULT	24VDC PSU A3 Fault	24Vdc	007	5	S5+	X-DI 32 05	X-CB 005 01	5a	LOGIC SOLVER	B10E-PS-PSU-01:B1	Red	0.5mm² H05Z-K	007/S5+	PSU-A3	13	DI2	0/1		Add
					DI5+			5b			Grey	0.5mm² H05Z-K	007/DI5+	PSU-A3	14
B10E-PS-PSU-01:B1:FAULT	24VDC PSU B1 Fault	24Vdc	007	6	S6+	X-DI 32 05	X-CB 005 01	6a	LOGIC SOLVER	B10E-PS-PSU-01:B2	Red	0.5mm² H05Z-K	007/S6+	PSU-B1	13	DI2	0/1		Moved
					DI6+			6b			Grey	0.5mm² H05Z-K	007/DI6+	PSU-B1	14
B10E-PS-PSU-01:B2:FAULT	24VDC PSU B2 Fault	24Vdc	007	7	S7+	X-DI 32 05	X-CB 005 01	7a	LOGIC SOLVER	B10E-PS-SWITCH-01	Red	0.5mm² H05Z-K	007/S7+	PSU-B2	13	DI2	0/1		Moved
					DI7+			7b			Grey	0.5mm² H05Z-K	007/DI7+	PSU-B2	14
B10E-PS-PSU-01:B3FAULT	24VDC PSU B3 Fault	24Vdc	007	8	S8+	X-DI 32 05	X-CB 005 01	8a	LOGIC SOLVER	B10E-PS-WLT-01	Red	0.5mm² H05Z-K	007/S8+	PSU-B3	13	DI2	0/1		Add
					DI8+			8b			Grey	0.5mm² H05Z-K	007/DI8+	PSU-B3	14
B10E-PS-SWFLT-01	Network Switch Fault	24Vdc	007	9	S9+	X-DI 32 05	X-CB 005 01	9a	LOGIC SOLVER	B10E-PS-SWITCH-01	Red	0.5mm² H05Z-K	007/S9+	SWITCH1	FAULT1	DI2	0/1		Moved
					DI9+			9b			Grey	0.5mm² H05Z-K	007/DI9+	SWITCH1	FAULT2
B10E-PS-WLT-01	White Lights Enable (Relay Feedback)	24Vdc	007	10	S10+	X-DI 32 05	X-CB 005 01	10a	LOGIC SOLVER	B10E-PS-WLT-01	Red	0.5mm² H05Z-K	007/S10+	CON-1	21	DI2	0/1		Moved
					DI10+			10b			Grey	0.5mm² H05Z-K	007/DI10+	CON-1	22
B10E-PS-IOC-01:BOB:RESET	SIS Control Room Reset - CH1 - Beam Off Buttons	24Vdc	007	11	S11+	X-DI 32 05	X-CB 005 01	11a	CCR	B10E-PS-INTF-08	Red	0.5mm² H05Z-K	007/S11+	X-INTF08	1	DI1	0
					DI11+			11b			Grey	0.5mm² H05Z-K	007/DI11+	X-INTF08	2
B10E-PS-IOC-01:SYS:RESET	SIS Control Room Reset - CH2 - System	24Vdc	007	12	S12+	X-DI 32 05	X-CB 005 01	12a	CCR	B10E-PS-INTF-08	Red	0.5mm² H05Z-K	007/S12+	X-INTF08	3	DI1	0
					DI12+			12b			Grey	0.5mm² H05Z-K	007/DI12+	X-INTF08	4
B10E-PS-IOC-01:RDMN:RESET	SIS Control Room Reset - CH3 - RadMon	24Vdc	007	13	S13+	X-DI 32 05	X-CB 005 01	13a	CCR	B10E-PS-INTF-08	Red	0.5mm² H05Z-K	007/S13+	X-INTF08	5	DI1	0
					DI13+			13b			Grey	0.5mm² H05Z-K	007/DI13+	X-INTF08	6
B10E-PS-IOC-01:GAS:RESET	SIS Control Room Reset - CH4 - Gas / O2	24Vdc	007	14	S14+	X-DI 32 05	X-CB 005 01	14a	CCR	B10E-PS-INTF-08	Red	0.5mm² H05Z-K	007/S14+	X-INTF08	7	DI1	0
					DI14+			14b			Grey	0.5mm² H05Z-K	007/DI14+	X-INTF08	8
B10E-PS-KEY-03	Beamline Enable Key - Rack (Electron Source Enable/Disable)	24Vdc	007	15	S15+	X-DI 32 05	X-CB 005 01	15a	LOCAL CONTROL ROOM	B10E-PS-KEY-03	Red	0.5mm² H05Z-K	007/S15+	X-KEY	1	DI1	0
					DI15+			15b			Grey	0.5mm² H05Z-K	007/DI15+	X-KEY	2
